代碼,公司名,
80166,滬深2X富邦7C購03,
80167,燿華富邦7C購01,
80168,友達富邦81購01,
80169,晶電富邦7C購02,
08016P,臺股指康和7C售05,
80170,康友富邦7C購01,
80171,燿華凱基7C購01,
80172,智易凱基7C購01,
80173,智易凱基7C購02,
80174,智易凱基7C購03,
80175,南亞群益7C購02,
80176,上銀群益7C購01,
80177,光磊群益7C購02,
80178,佳世達群益7C購01,
80179,宏碁群益7C購01,
08017P,臺股指康和7C售06,
80180,微星群益7C購01,
80181,聯發科群益7C購03,
80182,可成群益7C購01,
80183,強茂群益7C購01,
80184,雄獅群益7C購02,
80185,大立光群益7C購03,
80186,台勝科群益7C購03,
80187,智易群益7C購01,
80188,台虹群益7C購01,
80189,元油2X永豐7C購01,
08018P,台灣50永昌7C售01,
80190,儒鴻永豐7C購01,
80191,新光鋼永豐7C購01,
80192,台積電永豐7C購01,
80193,建準永豐7C購01,
80194,全新永豐7C購01,
80195,德律永豐7C購01,
80196,麗豐永豐7C購01,
80197,聯茂永豐7C購01,
80198,大成鋼台新7C購02,
80199,中鋼元大7C購01,
08019P,臺股指永昌7C售03,
80200,中鴻元大7C購01,
80201,鴻海元大7C購06,
80202,微星元大7C購01,
80203,強茂元大7C購01,
80204,大立光元大7C購09,
80205,大立光元大7C購11,
80206,大立光元大7C購12,
80207,奇鋐元大7C購01,
80208,亞光元大7C購02,
80209,德律元大7C購02,
08020P,臺股指永昌7C售04,
80210,台勝科元大7C購03,
80211,智易元大7C購01,
80212,健策元大7C購01,
80213,聯德元大7C購01,
80214,中租元大7C購01,
80215,GIS元大7C購03,
80216,大成鋼統一82購01,
80217,滬深2X元富83購02,
80218,德律元富7C購01,
80219,智易元富7C購01,
08021P,臺股指永昌7C售05,
80220,聯德元富7C購01,
80221,聯茂康和7C購01,
80222,T50反1永昌82購01,
80223,華邦電永昌7C購02,
80224,華通富邦81購02,
80225,台積電富邦7C購06,
80226,台積電富邦81購01,
80227,德律富邦7C購01,
80228,臻鼎富邦81購01,
80229,大成鋼兆豐7C購01,
08022P,臺股指永昌7C售06,
80230,為升兆豐7C購01,
80231,鴻海兆豐7C購03,
80232,旺宏兆豐81購01,
80233,華邦電兆豐7C購01,
80234,宏碁兆豐7C購01,
80235,大同兆豐81購01,
80236,技嘉兆豐7C購01,
80237,微星兆豐7C購01,
80238,友達兆豐7C購01,
80239,聯發科兆豐7C購01,
08023P,臺股指富邦7C售05,
80240,可成兆豐7C購01,
80241,宏達電兆豐7C購01,
80242,富邦金兆豐7C購01,
80243,大立光兆豐81購01,
80244,大立光兆豐81購02,
80245,群創兆豐7C購01,
80246,台勝科兆豐7C購01,
80247,臻鼎兆豐7C購01,
80248,GIS兆豐81購01,
80249,亞德客第一7C購01,
08024P,臺股指富邦7C售06,
80250,矽格第一7C購01,
80251,台積電日盛7C購01,
80252,富邦金日盛7C購01,
80253,創意兆豐7C購01,
80254,大同國票7C購01,
80255,晶電國票7C購01,
80256,全新國票7C購01,
80257,台泥群益7C購02,
80258,台苯群益7C購01,
80259,儒鴻群益7C購03,
08025P,臺股指富邦7C售07,
80260,中鋼群益7C購01,
80261,新光鋼群益7C購01,
80262,上銀群益7C購02,
80263,聯電群益7C購01,
80264,友訊群益7C購01,
80265,光磊群益7C購03,
80266,致茂群益7C購03,
80267,晶豪科群益7C購01,
80268,奇鋐群益7C購01,
80269,聯鈞群益7C購01,
08026P,臺股指富邦7C售08,
80270,麗豐群益7C購01,
80271,聯德群益7C購01,
80272,訊芯群益7C購02,
80273,滬深2X永豐7C購01,
80274,創意永豐7C購01,
80275,中磊永豐7C購01,
80276,瀚宇博永豐7C購01,
80277,臺股指永豐7C購02,
80278,大同台新7C購01,
80279,聯發科台新7C購01,
08027P,旺宏群益7C售03,
80280,德律台新7C購02,
80281,元油2X元大7C購01,
80282,泰山元大7C購01,
80283,華通元大7C購01,
80284,鴻海元大7C購07,
80285,佳世達元大7C購01,
80286,英業達元大7C購01,
80287,廣達元大7C購01,
80288,台光電元大7C購01,
80289,南亞科元大7C購01,
08028P,上銀元大7C售04,
80290,建準元大7C購01,
80291,美律元大7C購01,
80292,晶電元大7C購02,
80293,聯發科元大7C購01,
80294,可成元大7C購04,
80295,富邦金元大7C購01,
80296,富邦金元大7C購02,
80297,德律元大7C購03,
80298,嘉澤元大7C購01,
80299,貿聯元大7C購01,
08029P,上銀元大7C售05,
80300,臻鼎元大7C購02,
80301,瀚宇博元大7C購01,
80302,瀚宇博元大7C購02,
80303,GIS元大7C購04,
80304,矽創元大7C購01,
80305,中砂麥證7C購01,
80306,亞德客麥證7C購01,
80307,葡萄王麥證81購01,
80308,東聯麥證7C購01,
80309,中纖麥證81購01,
08030P,鴻海元大7C售10,
80310,潤隆麥證7C購01,
80311,榮成麥證7C購01,
80312,為升麥證81購01,
80313,光寶科麥證7C購01,
80314,聯電麥證7C購01,
80315,鴻海麥證81購01,
80316,廣宇麥證7C購01,
80317,滬深2X統一83購01,
80318,宏碁統一82購01,
80319,廣達統一82購01,
08031P,鴻海元大7C售11,
80320,儒鴻元富7C購01,
80321,亞德客元富7C購01,
80322,華新元富7C購01,
80323,台積電元富7C購01,
80324,華邦電元富7C購01,
80325,京元電元富83購01,
80326,可成元富7C購01,
80327,強茂元富7C購01,
80328,宏達電元富7C購01,
80329,富邦金元富7C購01,
08032P,台積電元大7C售05,
80330,玉山金元富7C購01,
80331,景碩元富7C購01,
80332,緯創元富7C購01,
80333,創意元富7C購01,
80334,嘉澤元富7C購01,
80335,TPK元富7C購01,
80336,強茂國泰7C購02,
80337,德律國泰7C購01,
80338,儒鴻富邦81購01,
80339,大成鋼富邦7C購02,
08033P,鎧勝元大7C售03,
80340,建準富邦7C購01,
80341,聯發科富邦81購03,
80342,全新富邦7C購01,
80343,創意富邦81購01,
80344,康控富邦83購01,
80345,矽格富邦7C購01,
80346,旺宏國票81購01,
80347,GIS國票7C購01,
80348,上証2X元大7C購03,
80349,上証2X元大7C購04,
08034P,台積電凱基7C售04,
80350,滬深2X元大7C購04,
80351,滬深2X元大7C購05,
80352,滬深2X元大7C購06,
80353,中鋼元大7C購02,
80354,台積電元大7C購02,
80355,華邦電元大7C購01,
80356,永豐金元大7C購01,
80357,康普元大7C購01,
80358,祥碩元大7C購01,
80359,微星凱基7C購01,
08035P,聯電台新7C售01,
80360,中租凱基7C購01,
80361,元油2X日盛7C購01,
80362,國泰金日盛7C購01,
80363,康控第一7C購01,
80364,A50正2元富7C購01,
80365,台泥元富7C購01,
80366,美律元富7C購01,
80367,台勝科元富7C購01,
80368,康控元富7C購01,
80369,康控元富7C購02,
08036P,康控統一7C售01,
80370,GIS元富83購01,
80371,矽創元富7C購01,
80372,南亞群益7C購03,
80373,台苯群益7C購02,
80374,聯電群益7C購02,
80375,鴻海群益7C購03,
80376,致茂群益7C購04,
80377,燿華群益7C購03,
80378,瑞昱群益7C購01,
80379,台光電群益7C購01,
08037P,大成鋼元富7C售02,
80380,建準群益7C購01,
80381,興勤群益7C購01,
80382,奇鋐群益7C購02,
80383,聯詠群益7C購01,
80384,智原群益7C購01,
80385,新日興群益7C購01,
80386,智易群益7C購02,
80387,世芯群益7C購01,
80388,貿聯群益7C購01,
80389,聯德群益7C購02,
08038P,致茂元富7C售02,
80390,致伸群益7C購01,
80391,祥碩群益7C購01,
80392,中磊群益7C購01,
80393,彩晶群益7C購01,
80394,樺漢群益7C購01,
80395,至上群益7C購01,
80396,T50反1兆豐86購01,
80397,滬深2X兆豐7C購01,
80398,和大兆豐81購01,
80399,上銀兆豐81購01,
08039P,燿華元富7C售02,
80400,聯電兆豐7C購01,
80401,台積電兆豐7C購01,
80402,旺宏兆豐7C購02,
80403,友達兆豐81購01,
80404,聯發科兆豐81購01,
80405,強茂兆豐81購01,
80406,宏達電兆豐81購01,
80407,新光金兆豐7C購02,
80408,京鼎兆豐81購01,
80409,T50反1永豐7C購01,
08040P,晶豪科元富7C售02,
80410,A50正2永豐7C購02,
80411,康控永豐7C購01,
80412,矽格永豐7C購01,
80413,GIS永豐7C購02,
80414,鴻海台新81購01,
80415,台積電台新81購03,
80416,旺宏台新7C購01,
80417,宏碁台新7C購01,
80418,GIS台新7C購01,
80419,光磊麥證7C購01,
08041P,大立光中信81售02,
80420,華邦電麥證7C購01,
80421,華邦電麥證81購01,
80422,智邦麥證81購01,
80423,順德麥證81購01,
80424,宏碁麥證81購01,
80425,英業達麥證7C購01,
80426,友達麥證7C購01,
80427,華南金麥證7C購01,
80428,富邦金麥證7C購01,
80429,國泰金麥證7C購01,
08042P,滬深2X群益7C售08,
80430,開發金麥證7C購01,
80431,玉山金麥證7C購01,
80432,元大金麥證7C購01,
80433,兆豐金麥證7C購01,
80434,國泰金富邦81購01,
80435,潤泰全富邦81購01,
80436,奇力新第一7C購01,
80437,富邦金第一7C購01,
80438,奇力新中信7C購01,
80439,晶電兆豐81購01,
08043P,上証2X元大7C售05,
80440,滬深2X國票7C購03,
80441,晶電國票7C購02,
80442,全新國票81購01,
80443,鴻海凱基7C購01,
80444,鴻海凱基7C購02,
80445,宏碁凱基7C購01,
80446,宏碁凱基7C購02,
80447,晶電凱基7C購03,
80448,奇力新凱基7C購01,
80449,德律凱基7C購02,
08044P,滬深2X元大7C售09,
80450,元大金日盛7C購01,
80451,新光鋼群益7C購02,
80452,華通群益7C購02,
80453,智邦群益7C購01,
80454,微星群益7C購02,
80455,興勤群益7C購02,
80456,冠德群益7C購01,
80457,宏盛群益7C購01,
80458,京鼎群益7C購01,
80459,瀚宇博群益7C購01,
08045P,深中小元大81售01,
80460,長虹群益7C購01,
80461,彩晶群益7C購02,
80462,GIS群益7C購03,
80463,達方群益7C購01,
80464,遠東新元大7C購01,
80465,堤維西元大7C購01,
80466,和大元大7C購01,
80467,亞德客元大7C購01,
80468,亞德客元大7C購02,
80469,鴻海元大7C購08,
08046P,台灣50永昌7C售02,
80470,台積電元大7C購03,
80471,宏碁元大7C購02,
80472,南亞科元大7C購02,
80473,聯發科元大7C購02,
80474,強茂元大7C購02,
80475,宏達電元大7C購01,
80476,臺企銀元大7C購01,
80477,富邦金元大7C購03,
80478,兆豐金元大7C購01,
80479,聯詠元大7C購01,
08047P,大立光統一7C售01,
80480,創意元大7C購05,
80481,TPK元大7C購03,
80482,中租元大7C購02,
80483,智邦統一83購01,
80484,晶電統一83購01,
80485,奇力新統一83購01,
80486,康控統一83購01,
80487,GIS統一83購02,
80488,宏碁元富7C購01,
80489,宏碁元富7C購02,
08048P,大立光統一7C售02,
80490,凌陽元富7C購01,
80491,彩晶元富7C購01,
80492,南茂元富7C購01,
80493,宏碁國泰7C購01,
80494,祥碩國泰7C購01,
80495,敦南國泰7C購01,
80496,南茂國泰7C購01,
80497,達方國泰81購01,
80498,可成永昌7C購02,
80499,鴻海富邦81購03,
08049P,大立光統一81售07,
80500,鴻海富邦81購04,
80501,宏碁富邦7C購01,
80502,宏碁富邦81購01,
80503,美律富邦81購03,
80504,奇力新富邦7C購02,
80505,康控富邦7C購02,
80506,GIS富邦81購01,
80507,鴻海永豐7C購01,
80508,晶電永豐7C購02,
80509,奇力新永豐7C購01,
08050P,強茂康和7C售01,
80510,奇力新永豐7C購02,
80511,中工永豐7C購01,
80512,達邁永豐7C購01,
80513,健策永豐7C購01,
80514,GIS永豐7C購03,
80515,達方永豐7C購01,
80516,友達台新7C購01,
80517,友達台新81購01,
80518,晶電台新7C購01,
80519,奇力新台新7C購01,
08051P,滬深2X群益7C售09,
80520,可成台新7C購02,
80521,群創台新81購02,
80522,台勝科台新7C購03,
80523,TPK台新81購01,
80524,緯創第一7C購01,
80525,大成鋼中信7C購03,
80526,上銀中信81購01,
80527,台積電中信7C購01,
80528,華邦電中信7C購01,
80529,聯發科中信7C購01,
08052P,友達群益7C售02,
80530,新光金日盛7C購01,
80531,和大凱基81購02,
80532,為升凱基7C購01,
80533,鴻海凱基7C購04,
80534,奇力新凱基7C購02,
80535,聯詠凱基82購01,
80536,新日興凱基7C購01,
80537,明泰凱基7C購01,
80538,貿聯凱基81購01,
80539,康控凱基7C購01,
08053P,可成凱基7C售02,
80540,祥碩凱基81購01,
80541,華通群益7C購03,
80542,鴻海群益7C購04,
80543,鴻海群益7C購05,
80544,台積電群益7C購01,
80545,智邦群益7C購02,
80546,聯發科群益7C購04,
80547,全新群益7C購01,
80548,立隆電群益7C購01,
80549,立隆電群益7C購02,
08054P,國泰金台新7C售03,
80550,長榮航群益7C購01,
80551,京鼎群益7C購02,
80552,康控群益7C購02,
80553,鎧勝群益7C購01,
80554,瀚宇博群益7C購02,
80555,盛群群益7C購01,
80556,GIS群益7C購04,
80557,達方群益7C購02,
80558,亞光國票7C購01,
80559,康普國票7C購01,
08055P,SP黃豆元富7C售02,
80560,台灣50永豐7C購02,
80561,奇力新永豐7C購03,
80562,嘉晶永豐7C購01,
80563,亞光永豐7C購01,
80564,世芯永豐7C購01,
80565,鎧勝永豐7C購01,
80566,GIS永豐7C購04,
80567,矽創永豐7C購01,
80568,美律台新81購01,
80569,奇力新台新7C購02,
08056P,上銀元富7C售02,
80570,中工台新7C購01,
80571,國泰金台新7C購01,
80572,亞光台新81購01,
80573,麗豐台新7C購02,
80574,元油2X元大7C購02,
80575,台苯元大7C購01,
80576,聯電元大7C購01,
80577,華通元大7C購02,
80578,友訊元大7C購01,
80579,華邦電元大7C購02,
08057P,可成元富7C售02,
80580,大同元大7C購01,
80581,台光電元大7C購02,
80582,建準元大7C購02,
80583,美律元大7C購02,
80584,晶電元大7C購03,
80585,聯發科元大7C購03,
80586,奇力新元大7C購03,
80587,中工元大7C購01,
80588,冠德元大7C購01,
80589,國泰金元大7C購02,
08058P,大同中信7C售03,
80590,亞光元大7C購03,
80591,亞光元大7C購04,
80592,達邁元大7C購01,
80593,世芯元大7C購02,
80594,世芯元大7C購03,
80595,聯德元大7C購02,
80596,康控元大7C購01,
80597,鎧勝元大7C購02,
80598,祥碩元大7C購02,
80599,友訊國泰7C購01,
08059P,滬深2X群益7C售10,
80600,旺宏國泰7C購01,
80601,宏達電國泰81購01,
80602,世芯國泰7C購01,
80603,矽創國泰7C購01,
80604,台灣50富邦7C購01,
80605,中石化富邦81購01,
80606,和大富邦81購01,
80607,晶電富邦81購02,
80608,奇力新富邦81購01,
80609,貿聯富邦81購01,
08060P,聯電日盛7C售01,
80610,GIS富邦7C購01,
80611,MSCI中統一82購01,
80612,和大統一83購01,
80613,康控統一82購01,
80614,GIS統一82購01,
80615,滬深2X元富7C購06,
80616,奇力新元富83購01,
80617,奇力新元富83購02,
80618,超眾元富83購01,
80619,亞泥麥證7C購01,
08061P,臺股指日盛7C售01,
80620,台苯麥證7C購01,
80621,遠東新麥證7C購01,
80622,儒鴻麥證81購01,
80623,和大麥證81購01,
80624,亞德客麥證81購01,
80625,華新麥證81購01,
80626,大成鋼麥證7C購01,
80627,中華電麥證7C購01,
80628,義隆麥證7C購01,
80629,臺企銀麥證7C購01,
08062P,聯電凱基7C售02,
80630,德律麥證7C購01,
80631,聯詠麥證7C購01,
80632,智原麥證7C購01,
80633,景碩麥證7C購01,
80634,嘉澤麥證7C購01,
80635,智易麥證7C購01,
80636,TPK麥證7C購01,
80637,合庫金麥證7C購01,
80638,訊芯麥證7C購01,
80639,玉晶光中信83購01,
08063P,華新元大7C售01,
80640,玉晶光兆豐7C購01,
80641,嘉聯益兆豐7C購01,
80642,晶電國票7C購03,
80643,奇力新國票7C購01,
80644,玉晶光國票7C購01,
80645,嘉聯益國票7C購01,
80646,GIS國票7C購02,
80647,玉晶光第一7C購01,
80648,華通群益7C購04,
80649,台積電群益7C購02,
08064P,欣興元大7C售02,
80650,順德群益7C購01,
80651,聯發科群益7C購05,
80652,立隆電群益7C購03,
80653,玉晶光群益7C購01,
80654,中租群益7C購02,
80655,嘉聯益群益7C購01,
80656,GIS群益7C購05,
80657,台灣50凱基7C購03,
80658,和大凱基7C購01,
80659,光磊凱基81購01,
08065P,祥碩元大7C售05,
80660,奇力新凱基7C購03,
80661,玉晶光凱基7C購01,
80662,嘉聯益凱基7C購01,
80663,開發金日盛81購01,
80664,玉晶光玉山84購01,
80665,鴻海永昌7C購02,
80666,台灣50台新81購03,
80667,光磊永豐7C購02,
80668,晶電永豐7C購03,
80669,奇力新永豐7C購04,
08066P,GIS元大7C售10,
80670,立隆電永豐7C購01,
80671,兆赫永豐7C購01,
80672,嘉晶永豐7C購02,
80673,德律永豐7C購02,
80674,華晶科永豐7C購01,
80675,玉晶光永豐7C購01,
80676,台勝科永豐7C購02,
80677,康普永豐7C購01,
80678,敦南永豐7C購01,
80679,嘉聯益永豐7C購01,
08067P,光磊元富7C售03,
80680,矽格永豐7C購02,
80681,捷敏永豐7C購01,
80682,達方永豐7C購02,
80683,S&P反1元大7C購01,
80684,上銀元大7C購01,
80685,華通元大7C購03,
80686,鴻海元大7C購09,
80687,宏碁元大7C購03,
80688,微星元大7C購02,
80689,興勤元大7C購01,
08068P,上銀兆豐82售01,
80690,美律元大7C購03,
80691,全新元大7C購02,
80692,宏盛元大7C購01,
80693,王品元大7C購01,
80694,富邦金元大7C購04,
80695,奇鋐元大7C購02,
80696,華晶科元大7C購01,
80697,新日興元大7C購01,
80698,玉晶光元大7C購04,
80699,玉晶光元大7C購05,
08069P,台灣50中信83售02,
80700,玉晶光元大7C購06,
80701,台勝科元大7C購04,
80702,台勝科元大7C購05,
80703,嘉澤元大7C購02,
80704,貿聯元大7C購02,
80705,致伸元大7C購01,
80706,嘉聯益元大7C購02,
80707,矽格元大7C購01,
80708,GIS元大7C購06,
80709,矽創元大7C購02,
08070P,聚陽中信7C售01,
80710,達方元大7C購01,
80711,台灣50康和7C購01,
80712,T50反1康和83購01,
80713,晶電康和7C購01,
80714,矽創康和7C購01,
